timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1656986702074,11436,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-261,,false,,179,60,60,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11436,1,1,80d8f8a96898,0,2992
1656986701984,11526,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-151,,false,,179,60,60,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11526,1,1,80d8f8a96898,0,3079
1656986702039,11471,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-199,,false,,179,59,59,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11471,1,1,80d8f8a96898,0,3017
1656986702165,11346,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-402,,false,,179,57,57,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11346,1,1,80d8f8a96898,0,2899
1656986702176,11335,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-420,,false,,179,57,57,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11335,1,1,80d8f8a96898,0,2886
1656986702183,11328,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-430,,false,,179,56,56,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11328,1,1,80d8f8a96898,0,2883
1656986702018,11494,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-191,,false,,179,55,55,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11494,1,1,80d8f8a96898,0,3034
1656986701996,11513,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-156,,false,,179,63,63,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11513,1,1,80d8f8a96898,0,3077
1656986701957,11556,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-45,,false,,179,53,53,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11556,1,1,80d8f8a96898,0,3109
1656986701984,11529,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-148,,false,,179,51,51,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11529,1,1,80d8f8a96898,0,3082
1656986701990,11524,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-71,,false,,179,50,50,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11524,1,1,80d8f8a96898,0,3074
